lookback,exit_lookback,atr_stop_mult,score
49,3,5.0,9.182753781127921
49,4,1.0,8.523637003478997
49,4,2.0,8.523637003478997
49,4,3.0,8.523637003478997
49,4,4.0,8.523637003478997
49,4,5.0,8.523637003478997
49,5,1.0,6.857616655273432
49,5,2.0,6.857616655273432
49,5,3.0,6.857616655273432
49,5,4.0,6.857616655273432
49,5,5.0,6.857616655273432
49,6,1.0,6.700886816406255
49,6,2.0,6.700886816406255
49,6,3.0,6.700886816406255
49,6,4.0,6.700886816406255
49,6,5.0,6.700886816406255
49,7,1.0,7.324104633789065
49,7,2.0,7.324104633789065
49,7,3.0,7.324104633789065
49,7,4.0,7.324104633789065
49,7,5.0,7.324104633789065
49,8,1.0,7.11570223144532
49,8,2.0,7.11570223144532
49,8,3.0,7.11570223144532
49,8,4.0,7.11570223144532
49,8,5.0,7.11570223144532
49,9,1.0,6.941075996093732
49,9,2.0,6.941075996093732
49,9,3.0,6.941075996093732
49,9,4.0,6.941075996093732
49,9,5.0,6.941075996093732
51,2,1.0,10.419688294372556
51,2,2.0,10.419688294372556
51,2,3.0,10.419688294372556
51,2,4.0,10.419688294372556
51,2,5.0,10.419688294372556
51,3,1.0,8.955406054992672
51,3,2.0,8.955406054992672
51,3,3.0,8.955406054992672
51,3,4.0,8.955406054992672
51,3,5.0,8.955406054992672
51,4,1.0,8.230660776367186
51,4,2.0,8.230660776367186
51,4,3.0,8.230660776367186
51,4,4.0,8.230660776367186
51,4,5.0,8.230660776367186
51,5,1.0,7.213962119140616
51,5,2.0,7.213962119140616
51,5,3.0,7.213962119140616
51,5,4.0,7.213962119140616
51,5,5.0,7.213962119140616
51,6,1.0,7.057232280273438
51,6,2.0,7.057232280273438
51,6,3.0,7.057232280273438
51,6,4.0,7.057232280273438
51,6,5.0,7.057232280273438
51,7,1.0,7.680450097656248
51,7,2.0,7.680450097656248
51,7,3.0,7.680450097656248
51,7,4.0,7.680450097656248
51,7,5.0,7.680450097656248
51,8,1.0,7.4720476953125035
51,8,2.0,7.4720476953125035
51,8,3.0,7.4720476953125035
51,8,4.0,7.4720476953125035
51,8,5.0,7.4720476953125035
51,9,1.0,7.297421459960915
51,9,2.0,7.297421459960915
51,9,3.0,7.297421459960915
51,9,4.0,7.297421459960915
51,9,5.0,7.297421459960915
53,2,1.0,8.280802818298344
53,2,2.0,8.280802818298344
53,2,3.0,8.280802818298344
53,2,4.0,8.280802818298344
53,2,5.0,8.280802818298344
53,3,1.0,6.709070415039059
53,3,2.0,6.709070415039059
53,3,3.0,6.709070415039059
53,3,4.0,6.709070415039059
53,3,5.0,6.709070415039059
53,4,1.0,5.833046953124994
53,4,2.0,5.833046953124994
53,4,3.0,5.833046953124994
53,4,4.0,5.833046953124994
53,4,5.0,5.833046953124994
53,5,1.0,4.371157773437517
53,5,2.0,4.371157773437517
53,5,3.0,4.371157773437517
53,5,4.0,4.371157773437517
53,5,5.0,4.371157773437517
53,6,1.0,4.214427934570321
53,6,2.0,4.214427934570321
53,6,3.0,4.214427934570321
53,6,4.0,4.214427934570321
53,6,5.0,4.214427934570321
53,7,1.0,4.837645751953133
53,7,2.0,4.837645751953133
53,7,3.0,4.837645751953133
53,7,4.0,4.837645751953133
53,7,5.0,4.837645751953133
53,8,1.0,4.629243349609387
53,8,2.0,4.629243349609387
53,8,3.0,4.629243349609387
53,8,4.0,4.629243349609387
53,8,5.0,4.629243349609387
53,9,1.0,4.454617114257799
53,9,2.0,4.454617114257799
53,9,3.0,4.454617114257799
53,9,4.0,4.454617114257799
53,9,5.0,4.454617114257799
55,2,1.0,7.518515041198716
55,2,2.0,7.518515041198716
55,2,3.0,7.518515041198716
55,2,4.0,7.518515041198716
55,2,5.0,7.518515041198716
55,3,1.0,6.332209204101545
55,3,2.0,6.332209204101545
55,3,3.0,6.332209204101545
55,3,4.0,6.332209204101545
55,3,5.0,6.332209204101545
55,4,1.0,5.633881967773414
55,4,2.0,5.633881967773414
55,4,3.0,5.633881967773414
55,4,4.0,5.633881967773414
55,4,5.0,5.633881967773414
55,5,1.0,3.662939560546875
55,5,2.0,3.662939560546875
55,5,3.0,3.662939560546875
55,5,4.0,3.662939560546875
55,5,5.0,3.662939560546875
55,6,1.0,3.5078120849609333
55,6,2.0,3.5078120849609333
55,6,3.0,3.5078120849609333
55,6,4.0,3.5078120849609333
55,6,5.0,3.5078120849609333
55,7,1.0,4.4784007666015535
55,7,2.0,4.4784007666015535
55,7,3.0,4.4784007666015535
55,7,4.0,4.4784007666015535
55,7,5.0,4.4784007666015535
55,8,1.0,4.417278999023438
55,8,2.0,4.417278999023438
55,8,3.0,4.417278999023438
55,8,4.0,4.417278999023438
55,8,5.0,4.417278999023438
55,9,1.0,4.2394480371093595
55,9,2.0,4.2394480371093595
55,9,3.0,4.2394480371093595
55,9,4.0,4.2394480371093595
55,9,5.0,4.2394480371093595
57,2,1.0,7.2160744677734145
57,2,2.0,7.2160744677734145
57,2,3.0,7.2160744677734145
57,2,4.0,7.2160744677734145
57,2,5.0,7.2160744677734145
57,3,1.0,6.023265747070291
57,3,2.0,6.023265747070291
57,3,3.0,6.023265747070291
57,3,4.0,6.023265747070291
57,3,5.0,6.023265747070291
57,4,1.0,5.3825649658202925
57,4,2.0,5.3825649658202925
57,4,3.0,5.3825649658202925
57,4,4.0,5.3825649658202925
57,4,5.0,5.3825649658202925
57,5,1.0,3.7349775146484356
57,5,2.0,3.7349775146484356
57,5,3.0,3.7349775146484356
57,5,4.0,3.7349775146484356
57,5,5.0,3.7349775146484356
57,6,1.0,3.579850039062494
57,6,2.0,3.579850039062494
57,6,3.0,3.579850039062494
57,6,4.0,3.579850039062494
57,6,5.0,3.579850039062494
57,7,1.0,4.550438720703114
57,7,2.0,4.550438720703114
57,7,3.0,4.550438720703114
57,7,4.0,4.550438720703114
57,7,5.0,4.550438720703114
57,8,1.0,4.489316953124998
57,8,2.0,4.489316953124998
57,8,3.0,4.489316953124998
57,8,4.0,4.489316953124998
57,8,5.0,4.489316953124998
57,9,1.0,4.311485991210921
57,9,2.0,4.311485991210921
57,9,3.0,4.311485991210921
57,9,4.0,4.311485991210921
57,9,5.0,4.311485991210921
59,2,1.0,7.260580962829609
59,2,2.0,7.260580962829609
59,2,3.0,7.260580962829609
59,2,4.0,7.260580962829609
59,2,5.0,7.260580962829609
59,3,1.0,6.06727211425783
59,3,2.0,6.06727211425783
59,3,3.0,6.06727211425783
59,3,4.0,6.06727211425783
59,3,5.0,6.06727211425783
59,4,1.0,5.456986923828135
59,4,2.0,5.456986923828135
59,4,3.0,5.456986923828135
59,4,4.0,5.456986923828135
59,4,5.0,5.456986923828135
59,5,1.0,4.20560333496096
59,5,2.0,4.20560333496096
59,5,3.0,4.20560333496096
59,5,4.0,4.20560333496096
59,5,5.0,4.20560333496096
59,6,1.0,4.05047585937502
59,6,2.0,4.05047585937502
59,6,3.0,4.05047585937502
59,6,4.0,4.05047585937502
59,6,5.0,4.05047585937502
59,7,1.0,5.021064541015639
59,7,2.0,5.021064541015639
59,7,3.0,5.021064541015639
59,7,4.0,5.021064541015639
59,7,5.0,5.021064541015639
59,8,1.0,4.9599427734375245
59,8,2.0,4.9599427734375245
59,8,3.0,4.9599427734375245
59,8,4.0,4.9599427734375245
59,8,5.0,4.9599427734375245
59,9,1.0,4.782111811523445
59,9,2.0,4.782111811523445
59,9,3.0,4.782111811523445
59,9,4.0,4.782111811523445
59,9,5.0,4.782111811523445
