lookback,exit_lookback,atr_stop_mult,score
75,7,1.5,1.4572746128466303
75,7,2.0,1.4572746128466303
75,7,2.5,1.4572746128466303
75,8,1.0,1.4084646313970095
75,8,1.5,1.4084646313970095
75,8,2.0,1.4084646313970095
75,8,2.5,1.4084646313970095
75,9,1.0,1.2950434579026093
75,9,1.5,1.2950434579026093
75,9,2.0,1.2950434579026093
75,9,2.5,1.2950434579026093
75,10,1.0,1.5476203395137307
75,10,1.5,1.5476203395137307
75,10,2.0,1.5476203395137307
75,10,2.5,1.5476203395137307
75,11,1.0,1.549761473037708
75,11,1.5,1.549761473037708
75,11,2.0,1.549761473037708
75,11,2.5,1.549761473037708
75,12,1.0,1.6171658551375718
75,12,1.5,1.6171658551375718
75,12,2.0,1.6171658551375718
75,12,2.5,1.6171658551375718
75,13,1.0,1.67377155311253
75,13,1.5,1.67377155311253
75,13,2.0,1.67377155311253
75,13,2.5,1.67377155311253
75,14,1.0,1.7027329320457036
75,14,1.5,1.7027329320457036
75,14,2.0,1.7027329320457036
75,14,2.5,1.7027329320457036
75,15,1.0,1.6393024534641105
75,15,1.5,1.6393024534641105
75,15,2.0,1.6393024534641105
75,15,2.5,1.6393024534641105
75,16,1.0,1.5895308744454
75,16,1.5,1.5895308744454
75,16,2.0,1.5895308744454
75,16,2.5,1.5895308744454
75,17,1.0,1.5392140773101475
75,17,1.5,1.5392140773101475
75,17,2.0,1.5392140773101475
75,17,2.5,1.5392140773101475
75,18,1.0,1.4458528368782053
75,18,1.5,1.4458528368782053
75,18,2.0,1.4458528368782053
75,18,2.5,1.4458528368782053
75,19,1.0,1.5896621108596698
75,19,1.5,1.5896621108596698
75,19,2.0,1.5896621108596698
75,19,2.5,1.5896621108596698
80,3,1.0,3.0053515055099553
80,3,1.5,3.0053515055099553
80,3,2.0,3.0053515055099553
80,3,2.5,3.0053515055099553
80,4,1.0,2.1000349513822214
80,4,1.5,2.1000349513822214
80,4,2.0,2.1000349513822214
80,4,2.5,2.1000349513822214
80,5,1.0,3.9947858810344066
80,5,1.5,3.9947858810344066
80,5,2.0,3.9947858810344066
80,5,2.5,3.9947858810344066
80,6,1.0,3.2978261195791565
80,6,1.5,3.2978261195791565
80,6,2.0,3.2978261195791565
80,6,2.5,3.2978261195791565
80,7,1.0,2.4070127508240837
80,7,1.5,2.4070127508240837
80,7,2.0,2.4070127508240837
80,7,2.5,2.4070127508240837
80,8,1.0,2.2811867571043916
80,8,1.5,2.2811867571043916
80,8,2.0,2.2811867571043916
80,8,2.5,2.2811867571043916
80,9,1.0,2.0140261529904024
80,9,1.5,2.0140261529904024
80,9,2.0,2.0140261529904024
80,9,2.5,2.0140261529904024
80,10,1.0,2.7149116697957494
80,10,1.5,2.7149116697957494
80,10,2.0,2.7149116697957494
80,10,2.5,2.7149116697957494
80,11,1.0,2.6850353923912222
80,11,1.5,2.6850353923912222
80,11,2.0,2.6850353923912222
80,11,2.5,2.6850353923912222
80,12,1.0,2.9109079184841398
80,12,1.5,2.9109079184841398
80,12,2.0,2.9109079184841398
80,12,2.5,2.9109079184841398
80,13,1.0,3.1470930431048743
80,13,1.5,3.1470930431048743
80,13,2.0,3.1470930431048743
80,13,2.5,3.1470930431048743
80,14,1.0,3.2232944678059474
80,14,1.5,3.2232944678059474
80,14,2.0,3.2232944678059474
80,14,2.5,3.2232944678059474
80,15,1.0,2.976985794340557
80,15,1.5,2.976985794340557
80,15,2.0,2.976985794340557
80,15,2.5,2.976985794340557
80,16,1.0,2.8060726383838186
80,16,1.5,2.8060726383838186
80,16,2.0,2.8060726383838186
80,16,2.5,2.8060726383838186
80,17,1.0,2.635661345847645
80,17,1.5,2.635661345847645
80,17,2.0,2.635661345847645
80,17,2.5,2.635661345847645
80,18,1.0,2.3843833433412174
80,18,1.5,2.3843833433412174
80,18,2.0,2.3843833433412174
80,18,2.5,2.3843833433412174
80,19,1.0,2.7750825902754754
80,19,1.5,2.7750825902754754
80,19,2.0,2.7750825902754754
80,19,2.5,2.7750825902754754
85,3,1.0,3.35193382623586
85,3,1.5,3.35193382623586
85,3,2.0,3.35193382623586
85,3,2.5,3.35193382623586
85,4,1.0,2.472278374613831
85,4,1.5,2.472278374613831
85,4,2.0,2.472278374613831
85,4,2.5,2.472278374613831
85,5,1.0,11.989708367295794
85,5,1.5,11.989708367295794
85,5,2.0,11.989708367295794
85,5,2.5,11.989708367295794
85,6,1.0,8.358575815500366
85,6,1.5,8.358575815500366
85,6,2.0,8.358575815500366
85,6,2.5,8.358575815500366
85,7,1.0,3.7114901947310166
85,7,1.5,3.7114901947310166
85,7,2.0,3.7114901947310166
85,7,2.5,3.7114901947310166
85,8,1.0,3.4772344922233427
85,8,1.5,3.4772344922233427
85,8,2.0,3.4772344922233427
85,8,2.5,3.4772344922233427
85,9,1.0,3.01384444841212
85,9,1.5,3.01384444841212
85,9,2.0,3.01384444841212
85,9,2.5,3.01384444841212
85,10,1.0,4.406859047012534
85,10,1.5,4.406859047012534
85,10,2.0,4.406859047012534
85,10,2.5,4.406859047012534
85,11,1.0,4.292081250834737
85,11,1.5,4.292081250834737
85,11,2.0,4.292081250834737
85,11,2.5,4.292081250834737
85,12,1.0,4.806720070242217
85,12,1.5,4.806720070242217
85,12,2.0,4.806720070242217
85,12,2.5,4.806720070242217
85,13,1.0,5.430015225284416
85,13,1.5,5.430015225284416
85,13,2.0,5.430015225284416
85,13,2.5,5.430015225284416
85,14,1.0,5.5789221045324595
85,14,1.5,5.5789221045324595
85,14,2.0,5.5789221045324595
85,14,2.5,5.5789221045324595
85,15,1.0,4.948199948946831
85,15,1.5,4.948199948946831
85,15,2.0,4.948199948946831
85,15,2.5,4.948199948946831
85,16,1.0,4.550343210805954
85,16,1.5,4.550343210805954
85,16,2.0,4.550343210805954
85,16,2.5,4.550343210805954
85,17,1.0,4.164470755151214
85,17,1.5,4.164470755151214
85,17,2.0,4.164470755151214
85,17,2.5,4.164470755151214
85,18,1.0,3.679128785554131
85,18,1.5,3.679128785554131
85,18,2.0,3.679128785554131
85,18,2.5,3.679128785554131
85,19,1.0,4.4404947027013275
85,19,1.5,4.4404947027013275
85,19,2.0,4.4404947027013275
85,19,2.5,4.4404947027013275
90,3,1.0,2.6238366473738037
90,3,1.5,2.6238366473738037
90,3,2.0,2.6238366473738037
90,3,2.5,2.6238366473738037
90,4,1.0,1.9858900936691364
90,4,1.5,1.9858900936691364
90,4,2.0,1.9858900936691364
90,4,2.5,1.9858900936691364
90,5,1.0,83.94134644228015
90,5,1.5,83.94134644228015
90,5,2.0,83.94134644228015
90,5,2.5,83.94134644228015
90,6,1.0,35.157030116656124
90,6,1.5,35.157030116656124
90,6,2.0,35.157030116656124
90,6,2.5,35.157030116656124
90,7,1.0,4.179030189364271
90,7,1.5,4.179030189364271
90,7,2.0,4.179030189364271
90,7,2.5,4.179030189364271
90,8,1.0,3.8350758830444347
90,8,1.5,3.8350758830444347
90,8,2.0,3.8350758830444347
90,8,2.5,3.8350758830444347
90,9,1.0,3.190364189247007
90,9,1.5,3.190364189247007
90,9,2.0,3.190364189247007
90,9,2.5,3.190364189247007
90,10,1.0,5.326388825405013
90,10,1.5,5.326388825405013
90,10,2.0,5.326388825405013
90,10,2.5,5.326388825405013
90,11,1.0,5.105523329004407
90,11,1.5,5.105523329004407
90,11,2.0,5.105523329004407
90,11,2.5,5.105523329004407
90,12,1.0,6.018034274483826
90,12,1.5,6.018034274483826
90,12,2.0,6.018034274483826
90,12,2.5,6.018034274483826
90,13,1.0,7.292349696610472
90,13,1.5,7.292349696610472
90,13,2.0,7.292349696610472
90,13,2.5,7.292349696610472
90,14,1.0,7.575008842131911
90,14,1.5,7.575008842131911
90,14,2.0,7.575008842131911
90,14,2.5,7.575008842131911
90,15,1.0,6.275143401778261
90,15,1.5,6.275143401778261
90,15,2.0,6.275143401778261
90,15,2.5,6.275143401778261
90,16,1.0,5.545019342213818
90,16,1.5,5.545019342213818
90,16,2.0,5.545019342213818
90,16,2.5,5.545019342213818
90,17,1.0,4.88407399373873
90,17,1.5,4.88407399373873
90,17,2.0,4.88407399373873
90,17,2.5,4.88407399373873
90,18,1.0,4.13442971814796
90,18,1.5,4.13442971814796
90,18,2.0,4.13442971814796
90,18,2.5,4.13442971814796
90,19,1.0,5.3329293579405945
90,19,1.5,5.3329293579405945
90,19,2.0,5.3329293579405945
90,19,2.5,5.3329293579405945
95,3,1.0,2.081602296655951
95,3,1.5,2.081602296655951
95,3,2.0,2.081602296655951
95,3,2.5,2.081602296655951
95,4,1.0,1.5377629794820011
95,4,1.5,1.5377629794820011
95,4,2.0,1.5377629794820011
95,4,2.5,1.5377629794820011
95,5,1.0,28.3434466348302
95,5,1.5,28.3434466348302
95,5,2.0,28.3434466348302
95,5,2.5,28.3434466348302
95,6,1.0,47.523250571107056
95,6,1.5,47.523250571107056
95,6,2.0,47.523250571107056
95,6,2.5,47.523250571107056
95,7,1.0,3.4217609530957582
95,7,1.5,3.4217609530957582
95,7,2.0,3.4217609530957582
95,7,2.5,3.4217609530957582
95,8,1.0,3.1143397313921435
95,8,1.5,3.1143397313921435
95,8,2.0,3.1143397313921435
95,8,2.5,3.1143397313921435
95,9,1.0,2.5333479005405772
95,9,1.5,2.5333479005405772
95,9,2.0,2.5333479005405772
95,9,2.5,2.5333479005405772
95,10,1.0,4.411207216169556
95,10,1.5,4.411207216169556
95,10,2.0,4.411207216169556
95,10,2.5,4.411207216169556
95,11,1.0,4.2377503712517575
95,11,1.5,4.2377503712517575
95,11,2.0,4.2377503712517575
95,11,2.5,4.2377503712517575
95,12,1.0,5.05086652168807
95,12,1.5,5.05086652168807
95,12,2.0,5.05086652168807
95,12,2.5,5.05086652168807
95,13,1.0,6.191599582574652
95,13,1.5,6.191599582574652
95,13,2.0,6.191599582574652
95,13,2.5,6.191599582574652
95,14,1.0,6.470270228621732
95,14,1.5,6.470270228621732
95,14,2.0,6.470270228621732
95,14,2.5,6.470270228621732
95,15,1.0,5.2888658449286545
95,15,1.5,5.2888658449286545
95,15,2.0,5.2888658449286545
95,15,2.5,5.2888658449286545
95,16,1.0,4.633419772630727
95,16,1.5,4.633419772630727
95,16,2.0,4.633419772630727
95,16,2.5,4.633419772630727
95,17,1.0,4.05148785170456
95,17,1.5,4.05148785170456
95,17,2.0,4.05148785170456
95,17,2.5,4.05148785170456
95,18,1.0,3.3760570073006066
95,18,1.5,3.3760570073006066
95,18,2.0,3.3760570073006066
95,18,2.5,3.3760570073006066
95,19,1.0,4.462038279937879
95,19,1.5,4.462038279937879
95,19,2.0,4.462038279937879
95,19,2.5,4.462038279937879
